geoid,uninsured_pct,high_bp_pct,asthma_pct,no_check_up_pct,no_dental_visit_pct,diabetes_pct,high_cholesterol_pct
40153,12.35,37.85,10.9,76.2,53.55,11.399999999999999,35.55
41001,7.949999999999999,34.35,12.05,73.45,61.95,11.7,33.7
41003,6.800000000000001,27.549999999999997,11.649999999999999,71.45,67.05,9.3,30.450000000000003
41005,6.85,29.700000000000003,11.649999999999999,72.35,70.30000000000001,9.55,30.5
41007,8.45,33.45,12.2,73.15,67.1,11.05,33.05
41009,8.35,32.15,12.25,70.5,62.65,10.85,31.35
41011,8.899999999999999,36.150000000000006,12.55,73.5,63.2,12.2,33.6
41013,8.15,33.8,12.1,72.45,63.5,10.85,32.45
41015,8.6,37.0,12.3,73.25,59.2,12.8,34.8
41017,6.9,30.5,11.649999999999999,73.6,71.75,9.2,31.75
41019,8.85,35.35,12.95,73.5,59.150000000000006,12.4,34.95
41021,9.55,35.85,12.5,72.8,65.05,12.5,34.4
41023,8.25,35.7,12.35,72.5,61.95,12.3,34.25
41025,9.2,37.6,12.75,71.75,58.900000000000006,13.0,34.2
41027,11.600000000000001,30.0,11.3,71.0,65.94999999999999,10.350000000000001,31.35
41029,9.5,33.0,12.149999999999999,73.65,59.55,11.35,31.7
41031,11.45,33.1,12.149999999999999,71.15,60.849999999999994,12.2,31.95
41033,9.899999999999999,34.7,12.55,72.45,57.8,12.8,34.4
41035,10.5,36.95,12.6,71.75,59.4,12.649999999999999,33.3
41037,10.3,36.55,12.1,72.25,57.5,12.85,33.6
41039,8.2,31.599999999999998,12.25,71.05000000000001,61.849999999999994,10.05,32.95
41041,8.75,36.15,12.55,73.69999999999999,62.85,12.5,34.5
41043,9.0,32.3,12.55,72.1,63.0,11.05,30.5
41045,15.75,34.95,11.75,69.75,52.650000000000006,13.2,32.5
41047,12.4,32.05,12.2,71.65,59.6,11.9,32.4
41049,18.05,33.8,12.1,70.05,54.7,13.6,31.849999999999998
41051,7.5,28.1,11.7,70.5,64.75,9.3,31.75
41053,9.05,30.05,12.45,70.35,60.45,10.25,31.6
41055,9.35,35.8,12.399999999999999,72.6,59.5,12.3,34.15
41057,9.1,33.2,12.0,73.0,64.2,11.6,33.05
41059,13.7,31.55,12.0,71.4,57.95,11.95,30.65
41061,8.25,33.6,12.3,71.95,61.85,11.149999999999999,32.0
41063,6.9,33.65,11.899999999999999,74.05,67.45,10.649999999999999,33.8
41065,11.600000000000001,32.7,12.149999999999999,71.25,61.7,12.100000000000001,32.85
41067,7.8,29.15,11.2,69.85,68.65,9.55,32.15
41069,9.2,38.35,12.45,74.2,59.75,13.55,35.35
41071,9.55,31.5,11.8,71.4,63.599999999999994,10.45,30.549999999999997
42001,,,,,65.0,,
42003,,,,,65.35,,
42005,,,,,61.3,,
42007,,,,,65.8,,
42009,,,,,61.099999999999994,,
42011,,,,,63.35,,
42013,,,,,60.9,,
42015,,,,,63.650000000000006,,
42017,,,,,67.44999999999999,,
42019,,,,,70.44999999999999,,
42021,,,,,61.3,,
42023,,,,,57.2,,
42025,,,,,62.95,,
42027,,,,,63.599999999999994,,
42029,,,,,71.65,,
42031,,,,,60.8,,
42033,,,,,59.2,,
42035,,,,,59.650000000000006,,
42037,,,,,63.05,,
42039,,,,,60.8,,
42041,,,,,67.05000000000001,,
42043,,,,,60.849999999999994,,
42045,,,,,68.9,,
42047,,,,,63.3,,
42049,,,,,61.7,,
42051,,,,,59.4,,
42053,,,,,52.8,,
42055,,,,,61.95,,
42057,,,,,63.6,,
42059,,,,,61.55,,
42061,,,,,60.6,,
42063,,,,,64.4,,
42065,,,,,59.9,,
42067,,,,,60.75,,
42069,,,,,64.3,,
42071,,,,,65.35,,
42073,,,,,62.150000000000006,,
42075,,,,,64.1,,
42077,,,,,61.849999999999994,,
42079,,,,,61.8,,
42081,,,,,65.2,,
42083,,,,,64.1,,
42085,,,,,62.45,,
42087,,,,,57.75,,
42089,,,,,63.45,,
42091,,,,,70.15,,
42093,,,,,63.6,,
42095,,,,,64.95,,
42097,,,,,60.3,,
42099,,,,,62.900000000000006,,
42101,,,,,55.099999999999994,,
42103,,,,,66.55,,
42105,,,,,62.15,,
42107,,,,,58.95,,
42109,,,,,66.65,,
42111,,,,,60.1,,
42113,,,,,57.599999999999994,,
42115,,,,,66.85,,
42117,,,,,62.05,,
42119,,,,,60.85,,
42121,,,,,62.099999999999994,,
42123,,,,,60.65,,
42125,,,,,66.15,,
42127,,,,,60.3,,
42129,,,,,68.25,,
42131,,,,,61.2,,
42133,,,,,65.4,,
44001,5.25,29.9,10.75,85.05,75.0,8.850000000000001,32.15
44003,6.449999999999999,34.15,11.75,84.65,72.6,10.7,32.400000000000006
44005,5.6,31.65,10.7,83.95,76.15,9.05,34.35
44007,10.2,32.0,12.4,82.65,68.0,11.1,31.7
44009,5.1,30.450000000000003,10.850000000000001,84.35,77.2,8.05,31.4
45001,12.9,40.45,10.350000000000001,80.4,60.0,15.049999999999999,37.7
45003,12.05,36.2,9.850000000000001,80.35,59.5,12.600000000000001,34.25
45005,17.9,47.45,11.0,81.2,48.55,19.75,36.3
45007,12.45,35.85,10.2,77.65,61.2,12.2,35.95
45009,14.55,44.05,11.0,81.80000000000001,53.15,17.55,36.349999999999994
45011,16.25,43.05,11.05,80.2,53.25,17.65,36.85
45013,11.05,34.2,8.65,80.55,67.55000000000001,11.0,36.2
45015,11.7,35.55,9.5,79.30000000000001,64.9,12.4,35.1
45017,12.05,41.2,10.2,81.7,57.2,15.100000000000001,36.0
45019,9.6,30.849999999999998,8.8,78.7,70.35,10.7,34.150000000000006
45021,14.25,37.849999999999994,10.3,78.30000000000001,57.25,13.95,36.45
45023,14.15,41.05,10.75,79.5,55.6,15.299999999999999,37.3
45025,15.9,41.900000000000006,10.45,79.9,57.0,16.450000000000003,37.400000000000006
45027,14.8,44.400000000000006,10.75,81.75,55.1,17.3,35.8
45029,14.15,41.05,10.850000000000001,79.5,54.849999999999994,15.55,34.55
45031,13.399999999999999,42.1,10.75,82.3,57.3,16.05,36.55
45033,16.9,45.3,11.45,80.1,42.3,18.8,36.25
45035,11.35,34.05,9.6,79.85,65.1,12.100000000000001,33.6
45037,15.2,38.0,9.75,79.5,55.5,14.899999999999999,35.7
45039,14.149999999999999,45.0,10.8,81.8,50.95,17.95,38.6
45041,12.399999999999999,40.6,10.3,81.44999999999999,58.0,14.35,37.35
45043,10.3,38.900000000000006,9.45,81.69999999999999,63.15,14.25,34.1
45045,11.55,34.1,9.45,78.1,68.75,11.45,34.25
45047,12.899999999999999,38.599999999999994,10.149999999999999,80.9,58.099999999999994,14.2,34.45
45049,16.9,44.35,10.6,80.25,50.5,18.65,36.9
45051,12.45,37.85,9.25,80.65,62.6,12.9,39.0
45053,15.4,39.8,9.7,80.55000000000001,56.900000000000006,15.1,37.8
45055,12.2,37.6,9.850000000000001,79.85,61.900000000000006,13.45,37.3
45057,11.600000000000001,34.4,9.5,80.0,63.35,12.7,37.25
45059,14.35,38.2,10.149999999999999,79.5,60.25,14.3,36.25
45061,16.2,46.0,11.05,81.35,47.0,18.5,36.4
45063,10.899999999999999,35.150000000000006,9.25,81.05000000000001,64.4,11.4,35.150000000000006
45065,13.0,44.95,9.8,82.4,60.5,17.1,40.95
45067,16.5,46.5,11.350000000000001,82.1,49.650000000000006,19.85,35.8
45069,17.85,46.900000000000006,11.0,79.9,46.1,18.95,37.8
45071,13.6,39.75,9.850000000000001,80.0,60.15,14.600000000000001,36.8
45073,12.45,35.849999999999994,9.9,79.65,62.1,13.350000000000001,37.55
45075,14.9,44.849999999999994,11.05,82.85,55.0,17.35,36.2
45077,11.899999999999999,34.45,9.75,77.30000000000001,59.15,11.75,34.05
45079,11.2,36.75,9.9,80.75,63.15,13.0,33.55
45081,16.75,39.099999999999994,9.8,79.45,57.7,15.05,37.85
45083,13.15,36.85,9.7,78.19999999999999,61.3,12.8,36.4
45085,12.85,40.0,10.55,81.2,58.849999999999994,14.8,35.05
45087,15.2,44.0,10.95,79.9,51.349999999999994,17.05,38.35
45089,15.8,46.8,10.95,82.0,50.8,18.35,36.25
45091,9.899999999999999,33.95,9.3,77.95,64.35,11.05,33.75
46003,10.100000000000001,31.900000000000002,10.05,75.1,68.9,11.0,32.5
46005,12.5,32.7,10.0,74.75,60.0,12.350000000000001,33.65
46007,13.95,37.849999999999994,13.25,74.4,53.95,18.0,33.25
46009,10.55,34.35,9.850000000000001,73.6,65.30000000000001,11.75,32.15
46011,7.449999999999999,27.05,9.75,74.65,71.05,9.1,28.65
46013,8.35,29.9,9.75,77.25,70.75,10.35,30.8
46015,9.25,33.7,10.65,75.85,63.2,11.75,33.7
46017,14.6,36.75,13.9,73.6,42.45,18.1,30.0
46019,10.15,33.0,10.5,74.25,66.8,11.25,31.950000000000003
46021,8.8,34.15,9.7,76.69999999999999,68.9,11.45,34.2
46023,10.600000000000001,35.55,11.4,75.55,62.9,13.850000000000001,32.55
46025,10.600000000000001,32.85,9.9,74.35,67.15,11.5,33.15
46027,8.25,27.25,10.4,73.15,65.1,9.2,28.6
46029,8.899999999999999,30.900000000000002,10.3,76.15,67.3,11.05,31.45
46031,14.3,39.05,13.350000000000001,74.44999999999999,51.1,19.1,32.85
46033,7.55,34.3,9.95,77.35,70.5,11.4,35.35
46035,9.45,33.05,10.1,74.35,64.7,11.05,32.3
46037,9.2,34.6,10.55,76.05000000000001,66.8,12.6,33.1
46039,8.5,31.3,9.95,75.3,67.45,10.5,32.150000000000006
46041,13.600000000000001,38.25,13.649999999999999,72.65,50.75,18.0,31.7
46043,9.600000000000001,34.25,10.25,75.85,67.1,11.85,33.85
46045,7.8999999999999995,32.55,10.05,76.25,67.95,10.75,33.25
46047,9.45,37.5,10.55,76.75,64.7,13.649999999999999,35.7
46049,9.5,34.75,10.45,75.69999999999999,64.2,12.600000000000001,33.8
46051,9.8,32.55,9.8,75.85,70.4,11.100000000000001,32.7
46053,9.3,34.45,10.399999999999999,76.0,63.4,12.149999999999999,33.75
46055,8.7,33.65,10.3,75.3,66.5,11.65,33.45
46057,9.3,29.1,9.9,73.7,69.55,9.55,31.299999999999997
46059,7.35,31.8,9.8,76.15,70.2,10.350000000000001,33.0
46061,8.600000000000001,31.799999999999997,10.4,74.85,69.85,11.0,32.45
46063,7.7,30.8,9.7,75.4,73.4,9.85,31.799999999999997
46065,7.449999999999999,29.85,10.25,75.45,71.69999999999999,9.9,30.9
46067,8.25,31.95,10.1,75.2,67.69999999999999,10.7,32.0
46069,9.3,33.6,10.7,75.7,68.35,11.899999999999999,33.3
46071,14.15,39.05,13.25,73.7,50.95,17.85,33.1
46073,9.25,34.0,9.75,76.3,67.25,11.600000000000001,33.95
46075,8.45,35.85,10.35,76.75,71.65,12.399999999999999,34.25
46077,8.75,31.9,10.0,75.19999999999999,69.65,10.6,32.9
46079,8.0,32.5,9.8,76.05,72.15,10.55,32.65
46081,8.3,30.05,10.05,73.75,68.7,10.100000000000001,32.349999999999994
46083,6.75,28.1,9.5,77.0,76.4,8.45,29.700000000000003
46085,11.05,36.25,11.4,75.1,56.95,14.5,32.8
46087,8.15,30.25,9.75,75.05,69.05,9.9,31.349999999999998
46089,10.649999999999999,35.5,10.2,75.85,68.95,12.45,34.3
46091,9.55,32.3,9.9,75.15,70.15,11.1,32.9
46093,8.5,30.25,10.350000000000001,74.75,70.6,9.05,32.2
46095,14.85,40.65,13.25,74.45,50.95,19.700000000000003,32.55
46097,9.1,33.650000000000006,10.0,75.5,67.6,11.5,33.65
46099,8.850000000000001,31.1,9.7,76.3,73.45,10.3,31.9
46101,8.35,31.200000000000003,10.149999999999999,75.7,67.8,10.85,31.9
46102,19.0,40.7,14.95,71.95,40.15,22.450000000000003,29.3
46103,8.65,32.25,10.25,74.94999999999999,66.85,11.0,31.5
46105,8.75,33.900000000000006,10.35,76.05000000000001,72.9,12.15,34.099999999999994
46107,7.550000000000001,33.1,9.899999999999999,76.75,70.1,11.05,33.599999999999994
46109,10.65,36.3,11.55,75.55000000000001,59.9,14.55,32.15
46111,9.600000000000001,32.5,10.05,75.05,69.5,11.1,33.099999999999994
46115,8.75,33.2,10.15,75.80000000000001,67.85,11.2,33.45
46117,7.3,30.4,9.9,75.85,69.95,9.8,31.95
46119,8.0,33.25,9.7,76.25,69.19999999999999,10.7,33.05
46121,17.6,40.1,15.2,73.95,43.75,21.799999999999997,30.15
46123,10.45,36.0,10.95,75.8,59.25,13.45,34.4
46125,8.600000000000001,31.5,10.0,75.1,68.4,10.55,32.45
46127,7.75,29.6,9.649999999999999,74.8,71.55000000000001,9.6,31.900000000000002
46129,8.5,33.1,10.4,76.30000000000001,66.5,11.8,33.3
46135,9.05,32.25,9.850000000000001,75.25,69.9,10.600000000000001,32.2
46137,13.95,39.2,13.75,74.05000000000001,47.150000000000006,18.4,33.0
47001,11.2,39.15,10.75,77.7,61.2,12.8,38.45
47003,15.3,38.25,10.95,76.35,54.7,12.9,36.849999999999994
47005,13.4,41.85,11.25,77.05000000000001,54.3,14.75,38.7
47007,16.05,42.5,11.1,76.05000000000001,49.0,15.55,38.3
47009,10.5,37.75,10.55,78.0,60.7,12.0,37.15
47011,12.15,38.9,10.850000000000001,76.45,60.4,12.45,36.3
47013,13.5,40.5,11.5,76.1,53.5,14.149999999999999,38.55
47015,12.899999999999999,38.9,11.149999999999999,76.0,54.95,13.2,37.85
47017,12.3,39.5,11.25,76.15,51.650000000000006,13.8,37.55
47019,12.25,41.400000000000006,11.4,77.1,52.55,14.2,40.400000000000006
47021,10.95,36.150000000000006,10.7,76.45,61.95,11.45,35.45
47023,12.399999999999999,38.65,11.5,76.8,51.35,13.2,36.95
47025,12.7,40.150000000000006,11.350000000000001,76.7,53.55,13.65,38.5
47027,13.95,42.849999999999994,11.4,76.55000000000001,50.0,15.4,39.5
47029,14.5,41.85,11.55,76.44999999999999,49.95,15.2,39.75
47031,12.8,39.400000000000006,11.149999999999999,76.55,52.35,12.8,37.8
47033,14.5,40.2,11.2,77.3,54.0,14.15,36.650000000000006
47035,12.0,43.15,11.0,78.4,55.25,14.5,40.55
47037,11.7,33.849999999999994,10.649999999999999,75.69999999999999,57.150000000000006,11.45,33.95
47039,14.45,42.55,11.45,77.15,51.4,15.65,39.35
47041,14.8,40.900000000000006,11.149999999999999,75.85,49.85,14.45,38.95
47043,11.399999999999999,35.7,10.9,75.6,58.4,11.75,36.1
47045,12.7,40.5,11.45,77.05,52.1,13.75,37.2
47047,10.7,41.25,11.0,78.8,62.099999999999994,13.95,37.7
47049,13.4,41.6,11.45,76.5,50.55,14.950000000000001,39.3
47051,11.2,38.400000000000006,11.05,77.25,54.599999999999994,12.7,37.4
47053,12.45,39.35,11.4,77.15,54.1,13.6,36.95
47055,12.2,40.0,11.4,77.25,53.85,13.8,37.75
47057,13.149999999999999,39.8,11.149999999999999,76.3,49.650000000000006,13.899999999999999,39.4
47059,12.7,39.099999999999994,11.149999999999999,76.2,55.15,13.75,37.4
47061,14.45,41.4,11.7,76.45,53.9,14.8,38.75
47063,15.25,39.25,11.1,76.4,56.3,14.05,38.15
47065,10.8,36.45,11.05,77.1,62.3,11.85,34.55
47067,16.55,45.8,12.25,76.30000000000001,43.9,17.95,40.2
47069,14.95,44.2,11.4,78.6,49.599999999999994,16.15,36.55
47071,13.55,41.650000000000006,11.4,77.25,57.1,14.950000000000001,38.65
47073,12.4,40.45,11.149999999999999,75.85,58.1,14.2,39.25
47075,15.75,48.0,12.45,79.45,47.55,18.6,37.6
47077,12.899999999999999,40.35,11.25,76.8,52.7,14.0,38.3
47079,12.75,41.0,11.3,78.3,53.55,14.75,38.3
47081,12.95,39.25,11.0,76.0,54.6,12.95,37.599999999999994
47083,12.45,39.349999999999994,11.149999999999999,76.05,55.25,13.2,37.55
47085,12.399999999999999,39.4,11.149999999999999,76.6,53.400000000000006,13.45,37.65
47087,13.95,40.9,11.350000000000001,76.7,52.2,14.9,39.85
47089,11.5,37.849999999999994,11.0,76.75,59.6,12.2,36.05
47091,14.649999999999999,42.55,11.25,76.65,52.900000000000006,15.45,39.349999999999994
47093,10.05,35.7,10.6,77.35,62.15,11.55,34.6
47095,20.35,47.55,11.6,75.1,44.65,18.4,38.1
47097,15.45,43.85,11.8,77.5,47.1,16.15,36.75
47099,13.05,39.7,11.3,76.05000000000001,54.8,13.65,38.0
47101,12.899999999999999,39.0,11.25,75.44999999999999,50.25,13.4,37.7
47103,12.15,39.05,10.95,76.6,58.4,13.25,37.8
47105,12.05,39.95,10.4,78.0,59.0,12.95,38.85
47107,12.7,40.4,11.149999999999999,77.4,58.2,13.9,38.5
47109,13.25,41.3,11.45,76.5,53.349999999999994,14.55,38.25
47111,14.7,37.75,11.3,75.55000000000001,52.95,13.649999999999999,36.75
47113,12.100000000000001,41.95,11.55,81.0,57.65,15.149999999999999,34.45
47115,13.4,40.65,11.45,76.6,56.25,14.399999999999999,37.75
47117,12.15,38.05,11.0,75.95,52.75,12.649999999999999,36.3
47119,11.1,37.2,10.7,75.9,59.6,11.7,35.8
47121,13.45,41.4,11.25,76.55,59.4,14.05,38.65
47123,13.25,41.55,11.350000000000001,76.65,51.8,14.05,38.9
47125,11.55,35.099999999999994,10.75,76.94999999999999,58.9,11.3,33.15
47127,11.35,39.2,10.850000000000001,76.9,58.55,13.0,38.0
47129,13.65,40.15,10.95,75.75,50.85,13.600000000000001,37.9
47131,13.8,40.7,11.350000000000001,76.95,54.099999999999994,14.6,37.6
47133,13.75,40.5,11.45,76.5,53.7,14.05,38.349999999999994
47135,14.600000000000001,41.35,11.45,76.25,53.1,14.7,38.3
47137,14.100000000000001,43.6,11.45,77.3,50.1,16.200000000000003,40.599999999999994
47139,12.05,40.4,11.25,76.55,55.7,13.399999999999999,38.35
47141,12.3,36.45,10.9,75.85,57.599999999999994,12.05,36.6
47143,14.05,40.55,11.149999999999999,76.85,51.0,14.25,37.8
47145,11.35,39.5,10.9,77.80000000000001,58.95,12.899999999999999,37.95
47147,12.5,36.6,10.8,75.8,59.05,11.899999999999999,36.400000000000006
47149,11.350000000000001,34.45,10.649999999999999,76.5,57.8,11.0,33.9
47151,15.15,41.95,11.850000000000001,75.19999999999999,50.05,15.3,38.8
47153,14.5,41.35,11.350000000000001,76.45,49.8,14.899999999999999,38.400000000000006
47155,12.8,37.75,10.8,76.95,60.15,12.95,38.2
47157,12.3,42.0,11.7,80.85,54.75,15.25,36.15
47159,11.95,36.85,11.05,75.6,58.8,12.35,36.400000000000006
47161,11.25,38.25,10.8,76.65,57.35,12.5,37.45
47163,11.399999999999999,38.75,11.25,78.0,62.400000000000006,13.55,36.0
47165,10.5,35.2,10.7,76.9,63.35,11.35,37.05
47167,11.7,40.35,11.3,77.05000000000001,57.3,13.25,36.85
47169,14.15,36.599999999999994,10.6,74.0,54.65,12.0,34.95
47171,13.55,41.45,11.1,76.95,50.2,14.55,39.45
47173,12.9,38.400000000000006,11.149999999999999,76.15,54.7,13.149999999999999,37.7
47175,12.75,40.95,11.149999999999999,76.94999999999999,52.55,13.9,39.2
47177,15.15,39.85,11.2,76.5,49.150000000000006,14.3,36.900000000000006
47179,11.05,35.349999999999994,10.9,76.30000000000001,56.45,12.0,34.599999999999994
47181,14.3,40.25,11.0,75.8,49.099999999999994,14.100000000000001,38.3
47183,12.65,37.55,11.3,76.19999999999999,55.55,13.350000000000001,36.0
47185,13.35,40.25,11.350000000000001,76.55,51.95,14.0,37.95
47187,7.15,33.05,9.8,77.65,71.94999999999999,9.25,35.8
47189,9.75,34.05,10.4,78.0,61.650000000000006,10.55,36.05
48001,19.15,37.8,9.9,72.30000000000001,50.7,13.45,34.4
48003,26.0,32.25,9.5,71.05,49.5,12.8,33.35
48005,19.1,39.599999999999994,11.05,74.19999999999999,47.55,13.95,38.45
48007,16.8,38.5,9.95,75.30000000000001,51.55,13.65,38.75
48009,12.7,34.9,10.25,74.15,58.95,11.3,35.5
48011,11.7,34.2,10.0,74.8,59.150000000000006,11.0,35.7
48013,27.7,35.7,9.2,72.44999999999999,50.55,14.7,35.55
48015,17.7,36.45,10.05,73.85,54.150000000000006,13.25,35.7
48017,30.4,34.5,9.5,71.7,52.849999999999994,14.9,35.55
48019,14.95,37.25,10.1,75.69999999999999,58.65,13.25,38.25
48021,21.950000000000003,34.400000000000006,9.5,72.5,55.4,12.7,35.4
48023,15.600000000000001,37.75,10.45,73.8,58.55,13.25,36.55
48025,27.549999999999997,34.900000000000006,8.7,70.5,44.95,14.25,33.75
48027,16.15,33.650000000000006,10.7,75.85,55.95,12.8,30.85
48029,21.9,33.5,9.0,72.0,55.05,13.850000000000001,32.1
48031,12.65,34.1,9.6,75.4,59.349999999999994,11.149999999999999,36.3
48033,11.95,34.85,9.75,75.35,66.69999999999999,11.25,36.5
48035,15.35,35.8,10.1,74.9,51.7,12.4,36.55
48037,14.25,37.2,10.850000000000001,74.15,52.05,12.95,33.900000000000006
48039,16.35,34.05,9.350000000000001,75.7,57.7,11.65,33.05
48041,15.850000000000001,30.85,9.850000000000001,72.80000000000001,55.45,11.1,31.200000000000003
48043,16.200000000000003,32.45,8.95,74.5,60.2,11.65,34.9
48045,21.1,39.25,10.350000000000001,74.15,42.55,15.4,37.45
48047,37.9,37.2,8.850000000000001,71.4,41.099999999999994,19.0,36.35
48049,17.05,35.45,10.149999999999999,73.5,54.25,12.7,35.7
48051,16.4,36.2,10.149999999999999,74.35,53.7,12.5,35.650000000000006
48053,15.25,34.75,9.850000000000001,74.4,55.75,11.9,36.0
48055,26.15,34.0,9.4,72.45,49.7,14.05,34.75
48057,22.55,34.3,9.25,73.2,56.5,13.45,35.75
48059,12.9,35.25,10.25,74.55000000000001,56.5,11.7,36.349999999999994
48061,36.099999999999994,33.45,8.7,71.15,44.1,17.9,35.0
48063,20.15,38.7,10.8,74.4,50.3,14.9,35.85
48065,11.75,33.15,9.95,74.05000000000001,61.1,10.5,35.05
48067,13.9,39.15,11.0,75.3,50.2,13.85,36.25
48069,28.049999999999997,34.6,9.1,72.15,50.35,14.6,35.400000000000006
48071,15.95,32.0,9.95,72.25,57.1,10.75,32.6
48073,19.4,36.75,10.5,73.85,48.55,13.649999999999999,34.95
48075,21.200000000000003,34.0,9.55,71.25,48.0,12.0,33.6
48077,11.75,35.4,10.2,74.65,60.05,11.5,36.349999999999994
48079,32.7,38.55,10.149999999999999,71.8,39.3,17.85,36.3
48081,17.35,37.8,10.2,74.4,48.75,13.850000000000001,37.349999999999994
48083,15.15,37.5,10.25,74.9,54.4,13.350000000000001,37.2
48085,10.2,30.049999999999997,8.850000000000001,74.8,67.15,9.3,34.1
48087,20.7,37.2,10.5,73.8,49.75,14.1,36.099999999999994
48089,18.25,36.5,9.850000000000001,74.55,53.099999999999994,13.25,35.85
48091,13.25,32.0,9.4,76.0,61.25,10.2,31.0
48093,18.700000000000003,36.35,9.95,74.05000000000001,52.05,13.100000000000001,36.3
48095,23.85,36.85,9.1,71.69999999999999,46.349999999999994,13.45,35.25
48097,15.6,34.95,10.2,73.69999999999999,55.85,11.9,35.05
48099,15.75,31.65,10.4,73.45,51.55,10.9,31.15
48101,20.6,40.55,10.6,75.05,45.75,16.35,37.75
48103,30.75,33.849999999999994,9.1,71.25,48.1,14.75,34.6
48105,28.9,34.900000000000006,9.4,72.1,52.3,14.95,36.400000000000006
48107,27.75,37.2,9.75,72.94999999999999,46.25,15.850000000000001,36.35
48109,31.65,37.8,9.25,72.05,45.25,17.75,36.8
48111,27.45,35.150000000000006,9.6,71.25,48.7,14.649999999999999,34.7
48113,20.6,33.3,9.75,75.35,53.9,12.5,35.25
48115,29.85,36.05,9.4,70.5,42.3,15.3,34.95
48117,34.900000000000006,35.25,9.4,71.2,39.8,16.2,35.5
48119,13.7,36.150000000000006,10.649999999999999,74.15,58.6,12.3,35.599999999999994
48121,11.3,29.4,9.3,74.15,65.0,9.75,34.9
48123,21.75,37.35,9.8,73.65,51.5,14.55,35.75
48125,19.5,38.3,9.95,74.6,53.2,14.45,37.65
48127,41.35,41.099999999999994,9.5,72.15,33.35,22.45,37.7
48129,15.0,36.099999999999994,10.5,74.1,54.349999999999994,12.45,35.8
48131,35.65,37.0,8.95,71.35,41.5,17.9,36.35
48133,16.3,35.900000000000006,10.350000000000001,73.5,51.8,12.75,35.85
48135,27.9,31.35,9.25,69.55,48.5,13.2,32.900000000000006
48137,26.25,39.25,9.55,74.3,43.2,16.5,38.45
48139,15.8,33.55,10.05,73.75,58.85,11.25,34.5
48141,29.05,33.05,8.6,74.7,49.85,15.350000000000001,32.95
48143,15.05,31.4,10.25,72.25,52.349999999999994,10.9,32.75
48145,19.75,38.849999999999994,10.95,74.55,47.6,14.950000000000001,35.2
48147,15.600000000000001,35.6,10.4,73.19999999999999,54.15,12.3,35.5
48149,14.8,34.95,9.7,75.45,58.3,11.95,36.05
48151,16.2,36.0,9.8,74.6,53.05,12.65,35.9
48153,28.200000000000003,36.5,9.6,72.80000000000001,44.400000000000006,15.7,36.45
48155,19.1,40.8,10.899999999999999,74.95,47.7,15.899999999999999,38.0
48157,12.8,31.05,8.95,74.9,61.650000000000006,11.55,33.8
48159,12.95,34.9,10.1,74.7,62.55,11.45,35.85
48161,16.5,38.1,10.3,74.4,51.6,13.3,35.35
48163,36.75,34.05,8.6,69.1,41.55,15.9,34.55
48165,25.700000000000003,31.5,10.149999999999999,69.19999999999999,50.25,12.05,33.4
48167,15.25,34.2,9.8,73.94999999999999,60.6,11.55,33.6
48169,30.95,35.25,9.3,70.19999999999999,43.75,14.7,35.05
48171,14.399999999999999,35.099999999999994,9.5,75.6,59.099999999999994,11.55,36.95
48173,15.600000000000001,31.2,9.1,73.25,62.55,10.4,33.6
48175,18.700000000000003,36.35,9.9,74.15,54.55,13.6,36.75
48177,26.35,36.65,9.9,72.95,48.8,14.85,35.900000000000006
48179,20.3,36.150000000000006,9.9,72.65,48.25,13.15,34.7
48181,14.0,34.1,10.350000000000001,74.05000000000001,54.05,11.55,35.5
48183,16.5,36.45,10.7,73.85,52.099999999999994,12.9,33.9
48185,18.85,36.6,10.1,73.5,50.95,13.350000000000001,35.3
48187,17.3,32.75,9.5,74.5,58.45,12.2,33.7
48189,29.1,35.9,9.5,71.8,44.45,15.3,35.45
48191,22.15,38.900000000000006,10.05,74.25,50.849999999999994,15.55,36.9
48193,15.1,37.2,10.149999999999999,74.4,53.0,12.8,36.75
48195,23.7,33.400000000000006,9.6,72.35,55.75,12.95,34.8
48197,17.95,37.05,10.4,74.0,53.150000000000006,13.55,36.25
48199,12.85,34.6,10.55,73.6,56.349999999999994,11.4,34.95
48201,21.4,32.849999999999994,9.2,73.25,49.95,13.2,34.55
48203,14.75,36.8,10.75,74.95,54.3,12.850000000000001,34.0
48205,18.9,33.55,9.1,72.0,58.7,11.4,34.2
48207,20.5,36.7,10.05,73.1,48.85,13.600000000000001,36.25
48209,16.65,29.75,9.3,72.0,58.25,10.5,32.099999999999994
48211,16.85,31.700000000000003,9.45,73.45,56.75,10.649999999999999,34.7
48213,15.3,37.3,10.55,74.9,52.55,12.9,36.05
48215,37.45,33.75,8.7,71.75,39.3,17.549999999999997,34.5
48217,17.0,36.05,10.3,73.9,51.900000000000006,12.85,35.7
48219,23.5,34.0,9.7,72.35,50.25,13.5,34.55
48221,12.1,34.0,9.850000000000001,75.44999999999999,63.45,10.85,36.3
48223,16.450000000000003,35.25,10.45,73.6,54.599999999999994,12.3,34.7
48225,18.35,40.3,10.649999999999999,74.7,48.75,15.15,35.9
48227,23.7,34.3,9.55,71.95,49.5,13.399999999999999,34.349999999999994
48229,37.75,35.35,8.9,68.85,33.95,15.85,33.55
48231,16.45,34.55,10.3,73.19999999999999,53.7,11.75,34.55
48233,17.0,34.0,10.149999999999999,73.3,56.7,11.95,34.95
